period,bx_gse_nt,by_gse_nt,bz_gse_nt,theta_gse_deg,phi_gse_deg,bx_gsm_nt,by_gsm_nt,bz_gsm_nt,theta_gsm_deg,phi_gsm_deg,bt_total_nt,solar_wind_density_cm3,velocity_m_s,solar_wind_temp_k,timedelta_s,gse_x_dscovr_km,gse_y_dscovr_km,gse_z_dscovr_km,smoothed_sunspot_number,is_anomaly_flagged,anomaly_reason,newell_coupling,sw_dynamic_pressure_npa,bz_rolling_mean_3h,bz_rolling_min_3h,src_ac,src_ds,storm_sev_extreme,storm_sev_intense,storm_sev_moderate,storm_sev_minor,storm_sev_quiet,storm_sev_positive,sw_spd_slow,sw_spd_normal,sw_spd_fast,sw_spd_very_fast,sw_spd_extreme,radio_flux_107_sfu_mean,flares_m_count_sum,flares_x_count_sum,xray_flux_numeric_max,global_surface_temp_c,global_surface_humidity_pct,global_surface_pressure_hpa,global_surface_wind_speed_knots,global_cloud_cover_pct
train_a,-6.52,0.39,1.31,10.93,177.14,-6.52,0.39,1.31,10.93,177.14,6.95,0.2433333333333333,312.9533333333333,67901.33333333333,3780.0,0.0,0.0,0.0,136.9025,0,,1.0998452293888072,0.0199307143832481,0.876875,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.48,0.28,1.49,12.4,178.01,-6.48,0.28,1.49,12.4,178.01,6.95,0.3,313.09,66033.16666666667,3840.0,0.0,0.0,0.0,136.9025,0,,1.0561539981984858,0.0245935795848089,0.8863076923076924,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.52,-0.28,1.63,13.38,182.83,-6.52,-0.28,1.63,13.38,182.83,7.04,1.18,344.99,64165.0,3900.0,0.0,0.0,0.0,136.9025,0,,1.036701057840649,0.1174511077940833,0.8975757575757576,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.44,-0.82,1.78,14.69,187.37,-6.44,-0.82,1.78,14.69,187.37,7.02,2.16,360.58,179422.0,3960.0,0.0,0.0,0.0,136.9025,0,,0.9988790485156716,0.2348654404564512,0.9107462686567164,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.34,-1.05,1.94,16.01,189.4,-6.34,-1.05,1.94,16.01,189.4,7.0,2.16,360.58,179422.0,4020.0,0.0,0.0,0.0,136.9025,0,,0.9596304547214162,0.2348654404564512,0.9258823529411764,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.3,-0.9,2.1,17.37,188.19,-6.3,-0.9,2.1,17.37,188.19,7.0,2.38,358.61,172618.0,4080.0,0.0,0.0,0.0,136.9025,0,,0.9244044649483022,0.2559669217250473,0.9428985507246376,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.3,-0.58,2.02,16.81,185.49,-6.3,-0.58,2.02,16.81,185.49,6.97,1.8,363.79,178347.0,4140.0,0.0,0.0,0.0,136.9025,0,,0.9372954899271126,0.199221458646294,0.9582857142857144,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.45,-0.4,1.89,15.52,183.81,-6.45,-0.4,1.89,15.52,183.81,7.05,1.02,346.26,64533.0,4200.0,0.0,0.0,0.0,136.9025,0,,0.9784890122951782,0.1022743947184776,0.9714084507042252,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.42,-0.61,1.89,15.6,185.61,-6.42,-0.61,1.89,15.6,185.61,7.03,1.81,365.69,176804.0,4260.0,0.0,0.0,0.0,136.9025,0,,0.9754304114636326,0.2024262550500983,0.9841666666666666,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.3,-0.61,2.27,18.71,185.74,-6.3,-0.61,2.27,18.71,185.74,7.03,2.36,358.05,171735.0,4320.0,0.0,0.0,0.0,136.9025,0,,0.8926353292355439,0.2530238478005699,1.0017808219178082,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.38,-1.15,1.89,15.49,190.2,-6.38,-1.15,1.89,15.49,190.2,7.07,1.26,345.38,32759.0,4380.0,0.0,0.0,0.0,136.9025,0,,0.9815446417463726,0.1256976077133672,1.0137837837837838,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.28,-1.06,2.02,16.71,189.44,-6.28,-1.06,2.02,16.71,189.44,7.02,2.77,354.86,154786.0,4440.0,0.0,0.0,0.0,136.9025,0,,0.9449592056813212,0.2917131200099996,1.0272,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.39,-0.55,2.0,16.48,185.11,-6.39,-0.55,2.0,16.48,185.11,7.04,1.37,342.08,53098.0,4500.0,0.0,0.0,0.0,136.9025,0,,0.9524309062329988,0.1340719824169984,1.04,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.41,1.39,0.5,4.21,168.6,-6.41,1.39,0.5,4.21,168.6,6.97,1.34,343.04,56439.0,4560.0,0.0,0.0,0.0,136.9025,0,,1.3115709648070757,0.1318731628675072,1.0329870129870131,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.37,2.05,-0.05,-0.15,163.1,-6.37,2.05,-0.05,-0.15,163.1,6.98,0.56,344.19,49362.0,4620.0,0.0,0.0,0.0,136.9025,0,,1.4356020191300554,0.0554812989508008,1.019102564102564,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.42,1.95,-0.07,-0.25,164.06,-6.42,1.95,-0.07,-0.25,164.06,7.03,0.56,344.96,62127.0,4680.0,0.0,0.0,0.0,136.9025,0,,1.4370404098689729,0.0557298150965248,1.0053164556962026,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.39,1.94,-0.09,-0.39,164.07,-6.39,1.94,-0.09,-0.39,164.07,6.98,0.61,345.36,46854.0,4740.0,0.0,0.0,0.0,136.9025,0,,1.4245659662632326,0.0608465562107327,0.991625,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.5,1.75,0.13,1.37,165.91,-6.5,1.75,0.13,1.37,165.91,7.05,0.18,322.23,33778.5,4800.0,0.0,0.0,0.0,136.9025,0,,1.423346001688861,0.0156302723153285,0.9809876543209876,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.5,1.78,0.44,3.75,165.59,-6.5,1.78,0.44,3.75,165.59,7.06,0.36,319.14,20703.0,4860.0,0.0,0.0,0.0,136.9025,0,,1.3406290550027582,0.0306638780426928,0.9743902439024392,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.55,1.66,0.46,3.98,166.72,-6.55,1.66,0.46,3.98,166.72,7.06,0.65,343.16,61468.0,4920.0,0.0,0.0,0.0,136.9025,0,,1.3352648628480002,0.064013087058232,0.9681927710843372,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.65,1.25,0.67,5.58,170.1,-6.65,1.25,0.67,5.58,170.1,7.08,0.65,343.16,61468.0,4980.0,0.0,0.0,0.0,136.9025,0,,1.282382539880258,0.064013087058232,0.9646428571428572,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.59,0.52,1.51,12.36,176.08,-6.59,0.52,1.51,12.36,176.08,7.08,0.76,339.52,52514.0,5040.0,0.0,0.0,0.0,136.9025,0,,1.0711591339599085,0.0732666633162752,0.971058823529412,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.55,0.52,1.66,13.6,176.08,-6.55,0.52,1.66,13.6,176.08,7.08,0.44,326.57,15461.0,5100.0,0.0,0.0,0.0,136.9025,0,,1.0357791436804726,0.0392434649401828,0.9790697674418604,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.58,0.49,1.66,13.57,176.28,-6.58,0.49,1.66,13.57,176.28,7.09,0.45,319.16,23594.0,5160.0,0.0,0.0,0.0,136.9025,0,,1.0373009808127245,0.038334651845976,0.986896551724138,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.62,0.26,1.73,14.05,178.28,-6.62,0.26,1.73,14.05,178.28,7.13,1.01,336.19,51918.0,5220.0,0.0,0.0,0.0,136.9025,0,,1.0271472517484297,0.0954669511121742,0.9953409090909092,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.58,0.31,1.78,14.45,177.88,-6.58,0.31,1.78,14.45,177.88,7.13,0.91,340.91,28060.0,5280.0,0.0,0.0,0.0,136.9025,0,,1.015657475927123,0.0884469722318273,1.0041573033707865,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.72,1.13,0.92,7.49,171.22,-6.72,1.13,0.92,7.49,171.22,7.17,0.1,299.38,25657.85714285714,5340.0,0.0,0.0,0.0,136.9025,0,,1.2306839923117974,0.007495621787372,1.0032222222222222,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.83,0.74,1.21,9.7,174.37,-6.83,0.74,1.21,9.7,174.37,7.25,0.08,308.74,23255.714285714286,5400.0,0.0,0.0,0.0,136.9025,0,,1.169582759572756,0.0063773152119904,1.0054945054945057,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.8,0.93,1.12,9.06,172.85,-6.8,0.93,1.12,9.06,172.85,7.25,0.15,305.52,20853.571428571428,5460.0,0.0,0.0,0.0,136.9025,0,,1.1919393765374136,0.0117093461993279,1.0067391304347826,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.86,0.96,1.07,8.61,172.74,-6.86,0.96,1.07,8.61,172.74,7.29,0.145,305.535,18451.42857142857,5520.0,0.0,0.0,0.0,136.9025,0,,1.2103670197224825,0.0113201461393702,1.0074193548387096,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.81,1.12,0.96,7.75,171.41,-6.81,1.12,0.96,7.75,171.41,7.25,0.14,305.55,16049.285714285714,5580.0,0.0,0.0,0.0,136.9025,0,,1.2322524086803193,0.010930869478305,1.0069148936170214,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.83,1.04,0.97,7.8,172.06,-6.83,1.04,0.97,7.8,172.06,7.28,0.215,308.625,13647.142857142857,5640.0,0.0,0.0,0.0,136.9025,0,,1.2341200619501698,0.0171262690566328,1.0065263157894735,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.75,1.07,1.34,10.8,171.72,-6.75,1.07,1.34,10.8,171.72,7.24,0.29,311.7,11245.0,5700.0,0.0,0.0,0.0,136.9025,0,,1.1362198297344994,0.02356316906103,1.01,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-5.84,-0.36,0.53,7.12,182.32,-5.84,-0.36,0.53,7.12,182.32,8.42,0.385,315.875,12417.5,5760.0,0.0,0.0,0.0,136.9025,0,,1.5063689935146087,0.0321257544943671,1.0050515463917524,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.75,1.44,1.09,8.79,168.71,-6.75,1.44,1.09,8.79,168.71,7.25,0.48,320.05,13590.0,5820.0,0.0,0.0,0.0,136.9025,0,,1.1994435842558782,0.04111866417156,1.0059183673469387,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.75,1.65,0.75,6.12,167.07,-6.75,1.65,0.75,6.12,167.07,7.29,0.39,322.0,22831.0,5880.0,0.0,0.0,0.0,136.9025,0,,1.2919938947630003,0.033817262388,1.0033333333333334,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.8,1.8,0.61,4.98,166.07,-6.8,1.8,0.61,4.98,166.07,7.36,0.39,322.0,22831.0,5940.0,0.0,0.0,0.0,136.9025,0,,1.3385210062433,0.033817262388,0.9994,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.83,1.53,0.86,6.93,168.27,-6.83,1.53,0.86,6.93,168.27,7.38,0.34,321.27,12436.0,6000.0,0.0,0.0,0.0,136.9025,0,,1.2767296664922283,0.0293481925928118,0.998019801980198,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.71,1.94,0.38,3.22,164.79,-6.71,1.94,0.38,3.22,164.79,7.3,0.41,315.73,21229.0,6060.0,0.0,0.0,0.0,136.9025,0,,1.390792908649339,0.0341804402890507,0.9919607843137256,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.73,2.13,0.43,3.54,163.37,-6.73,2.13,0.43,3.54,163.37,7.35,0.22,321.3,14168.0,6120.0,0.0,0.0,0.0,136.9025,0,,1.3845370176989986,0.01899355368834,0.986504854368932,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.7,2.0,0.5,4.18,164.28,-6.7,2.0,0.5,4.18,164.28,7.31,0.22,319.32,14019.0,6180.0,0.0,0.0,0.0,136.9025,0,,1.3603278316352263,0.0187601807679264,0.9818269230769232,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.72,1.93,0.85,6.92,164.85,-6.72,1.93,0.85,6.92,164.85,7.33,0.27,321.95,13870.0,6240.0,0.0,0.0,0.0,136.9025,0,,1.272026024574478,0.0234046806563025,0.9805714285714284,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.96,1.38,1.01,7.96,169.58,-6.96,1.38,1.01,7.96,169.58,7.47,0.22,314.01,12878.5,6300.0,0.0,0.0,0.0,136.9025,0,,1.2518106825352118,0.0181414391064786,0.9808490566037736,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.98,1.56,0.71,5.6,168.16,-6.98,1.56,0.71,5.6,168.16,7.49,0.39,321.88,11887.0,6360.0,0.0,0.0,0.0,136.9025,0,,1.3311148394649088,0.0337920616717008,0.978317757009346,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.06,1.4,0.57,4.55,169.5,-7.06,1.4,0.57,4.55,169.5,7.51,0.33,310.77,14432.0,6420.0,0.0,0.0,0.0,136.9025,0,,1.3702999459399583,0.0266534979025491,0.9745370370370372,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-6.97,1.86,-0.2,-1.32,165.81,-6.97,1.86,-0.2,-1.32,165.81,7.49,0.64,321.06,16977.0,6480.0,0.0,0.0,0.0,136.9025,0,,1.4653715187857876,0.0551714595754752,0.9637614678899082,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.13,1.34,0.51,3.95,170.05,-7.13,1.34,0.51,3.95,170.05,7.61,0.34,317.86,14195.0,6540.0,0.0,0.0,0.0,136.9025,0,,1.4000419125678918,0.0287284881694232,0.9596363636363636,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.26,1.05,1.37,10.27,172.41,-7.26,1.05,1.37,10.27,172.41,7.74,0.17,308.9,26577.5,6600.0,0.0,0.0,0.0,136.9025,0,,1.202878072055181,0.01356584450491,0.9633333333333334,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.31,0.64,1.47,11.01,175.52,-7.31,0.64,1.47,11.01,175.52,7.75,1.09,338.78,38960.0,6660.0,0.0,0.0,0.0,136.9025,0,,1.1805231607668447,0.1046222659931228,0.9678571428571427,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.23,0.48,1.87,13.99,176.67,-7.23,0.48,1.87,13.99,176.67,7.75,1.82,336.01,60761.0,6720.0,0.0,0.0,0.0,136.9025,0,,1.0882036331340967,0.1718453915717266,0.9758407079646018,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.19,0.61,1.94,14.48,175.68,-7.19,0.61,1.94,14.48,175.68,7.75,1.93,336.47,46685.0,6780.0,0.0,0.0,0.0,136.9025,0,,1.0725531292409611,0.1827309458041931,0.984298245614035,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.12,0.67,2.28,17.0,175.28,-7.12,0.67,2.28,17.0,175.28,7.81,1.11,339.59,46071.0,6840.0,0.0,0.0,0.0,136.9025,0,,1.00766022210925,0.1070520187576533,0.9955652173913044,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.07,0.77,2.55,18.96,174.41,-7.07,0.77,2.55,18.96,174.41,7.85,1.11,339.59,46071.0,6900.0,0.0,0.0,0.0,136.9025,0,,0.9576785081535812,0.1070520187576533,1.0089655172413794,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.09,0.73,2.5,18.63,174.6,-7.09,0.73,2.5,18.63,174.6,7.8,1.38,340.95,44312.0,6960.0,0.0,0.0,0.0,136.9025,0,,0.9604774171611312,0.1341598526938349,1.0217094017094015,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.09,0.89,2.54,18.84,173.43,-7.09,0.89,2.54,18.84,173.43,7.83,1.82,337.99,39785.0,7020.0,0.0,0.0,0.0,136.9025,0,,0.9567613951226892,0.1738766190900466,1.0345762711864406,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.14,0.85,2.34,17.37,173.87,-7.14,0.85,2.34,17.37,173.87,7.85,1.42,338.93,58758.0,7080.0,0.0,0.0,0.0,136.9025,0,,1.0009374666336144,0.1364176187518153,1.045546218487395,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.21,0.82,2.17,16.07,174.12,-7.21,0.82,2.17,16.07,174.12,7.85,0.99,340.34,37009.0,7140.0,0.0,0.0,0.0,136.9025,0,,1.0370193432910744,0.0959010319439171,1.0549166666666667,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.22,0.82,2.02,15.01,174.17,-7.22,0.82,2.02,15.01,174.17,7.84,1.27,336.55,44423.0,7200.0,0.0,0.0,0.0,136.9025,0,,1.068156277399697,0.1202998283111525,1.0628925619834713,-0.54,True,False,False,False,False,False,True,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.17,0.99,2.1,15.62,172.7,-7.17,0.99,2.1,15.62,172.7,7.82,1.39,335.73,50598.0,7260.0,0.0,0.0,0.0,136.9025,0,,1.047721436379214,0.1310259140170352,1.0713934426229508,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.19,1.0,2.08,15.49,172.69,-7.19,1.0,2.08,15.49,172.69,7.82,0.85,337.33,42121.0,7320.0,0.0,0.0,0.0,136.9025,0,,1.0520733089229075,0.0808892772762095,1.0795934959349591,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.18,0.77,2.17,16.16,174.42,-7.18,0.77,2.17,16.16,174.42,7.8,0.96,338.16,39013.0,7380.0,0.0,0.0,0.0,136.9025,0,,1.029636206253874,0.0918074235045888,1.0883870967741935,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.16,0.69,2.34,17.33,175.05,-7.16,0.69,2.34,17.33,175.05,7.85,1.81,340.4,79217.0,7440.0,0.0,0.0,0.0,136.9025,0,,1.0009374666336144,0.17539603620848,1.0984,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.08,1.06,2.28,16.94,172.31,-7.08,1.06,2.28,16.94,172.31,7.83,1.3,334.17,45573.0,7500.0,0.0,0.0,0.0,136.9025,0,,1.010613658476451,0.121406060356191,1.107777777777778,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.14,1.08,2.2,16.32,172.07,-7.14,1.08,2.2,16.32,172.07,7.82,0.81,343.03,46598.0,7560.0,0.0,0.0,0.0,136.9025,0,,1.026155628089467,0.0797097271104027,1.1163779527559057,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
train_a,-7.31,0.55,1.78,13.15,176.23,-7.31,0.55,1.78,13.15,176.23,7.82,1.53,332.83,47461.0,7620.0,0.0,0.0,0.0,136.9025,0,,1.11886724948193,0.141741967744097,1.1215625,-0.54,True,False,False,False,False,False,False,False,True,False,False,False,False,88.79508196721312,16,0,5.8e-07,8.98711111111111,79.31111111111112,1018.6444444444444,5.567589724444445,48.25555555555555
